sample_id,age_group,skin_type,face_shape,mood_label,eye_openness,blink_rate_per_min,skin_hydration_score,skin_shine_score,redness_score,under_eye_darkness_score,pigmentation_score,lip_brightness_score,skin_texture_score,facial_symmetry_score,primary_beauty_concern,energy_score,skin_appearance_score,mood_confidence,skin_confidence,wellness_note_type
FS_0799,26-35,oily,oval,tired,0.622,21.3,24.7,100.0,32.8,100.0,30.7,67.2,72.6,71.6,redness_flush,60.2,46.1,0.746,0.935,hydration_tip
FS_0800,46-60,oily,round,stressed,0.663,24.6,61.5,96.1,57.4,64.1,68.8,88.3,86.1,75.2,none,61.2,65.1,0.959,0.936,sun_or_stress_tip
FS_0801,18-25,normal,heart,calm,0.91,19.6,65.7,17.0,28.5,29.6,9.7,58.5,56.1,80.5,dullness,82.1,63.4,0.918,0.828,general_skincare
FS_0802,46-60,oily,heart,tired,0.52,28.0,47.2,50.1,65.6,100.0,49.4,76.0,70.9,84.1,none,43.1,52.5,0.952,0.957,sun_or_stress_tip
FS_0803,46-60,dry,square,happy,0.768,13.2,45.3,22.2,31.0,37.3,47.0,63.5,58.3,84.1,dullness,87.3,60.0,0.957,0.927,hydration_tip
FS_0804,26-35,normal,heart,calm,0.793,13.1,57.5,54.9,14.6,45.7,12.5,74.9,64.5,78.1,dark_circles,84.4,64.0,0.865,0.864,general_skincare
FS_0805,36-45,oily,heart,sleepy,0.55,20.0,44.7,53.4,44.1,73.4,46.2,71.8,69.9,80.6,dryness,50.1,61.1,0.831,0.744,sleep_tip
FS_0806,46-60,dry,square,tired,0.4,28.4,37.9,27.6,39.3,47.1,29.6,81.4,22.2,80.8,none,36.6,47.9,0.796,0.762,hydration_tip
FS_0807,46-60,normal,heart,calm,0.704,15.5,67.8,58.4,31.6,27.2,38.3,54.8,90.5,98.0,dryness,76.0,75.9,0.867,0.926,general_skincare
FS_0808,46-60,dry,heart,calm,0.926,15.1,34.0,32.3,31.3,29.3,40.7,67.6,65.9,84.6,none,89.9,58.7,0.862,0.96,hydration_tip
FS_0809,46-60,normal,square,sad,0.616,19.4,64.8,37.5,21.6,70.8,47.5,75.7,44.6,80.8,dark_circles,47.7,56.6,0.785,0.725,sleep_tip
FS_0810,26-35,dry,heart,happy,0.803,8.6,46.7,39.7,24.6,24.6,13.9,67.9,44.2,91.0,dark_circles,100.0,61.6,0.921,0.864,hydration_tip
FS_0811,46-60,oily,oval,sad,0.53,21.5,50.9,71.5,48.6,36.0,47.3,46.1,56.5,76.1,none,52.8,60.5,0.723,0.898,general_skincare
FS_0812,26-35,normal,oblong,neutral,0.854,18.2,75.7,47.9,23.1,33.5,55.8,54.8,74.4,64.4,pigmentation,76.2,66.3,0.906,0.72,general_skincare
FS_0813,18-25,oily,square,neutral,0.831,17.9,66.5,81.4,22.3,28.4,42.7,69.4,68.0,76.5,none,77.1,71.0,0.913,0.953,general_skincare
FS_0814,46-60,dry,square,happy,1.0,15.6,29.1,30.8,37.1,15.0,12.2,56.9,51.3,73.9,dullness,90.5,56.6,0.779,0.876,hydration_tip
FS_0815,26-35,oily,oblong,sleepy,0.364,24.6,74.6,67.5,28.0,71.3,23.0,81.1,73.7,65.4,none,36.2,62.6,0.722,0.951,sleep_tip
FS_0816,18-25,normal,heart,happy,0.796,14.1,78.8,51.6,10.7,39.8,45.6,68.0,69.1,79.0,dryness,87.7,70.9,0.955,0.866,general_skincare
FS_0817,36-45,oily,oval,calm,0.712,13.3,27.4,80.6,33.2,53.6,26.2,57.8,32.5,75.4,none,81.2,49.2,0.75,0.742,hydration_tip
FS_0818,36-45,oily,square,stressed,0.693,26.5,74.3,63.8,60.4,61.0,44.6,57.9,36.5,81.1,none,55.7,54.6,0.742,0.788,sun_or_stress_tip
FS_0819,26-35,dry,oval,tired,0.345,29.4,50.7,30.3,37.3,64.0,42.5,63.1,60.1,74.9,none,33.1,57.8,0.786,0.784,hydration_tip
FS_0820,26-35,oily,oblong,happy,0.907,14.9,59.3,95.6,14.4,33.3,31.6,77.3,63.7,96.8,sun_damage,92.5,73.4,0.765,0.725,general_skincare
FS_0821,18-25,dry,oval,calm,0.919,8.4,22.7,22.1,27.9,53.5,22.2,61.5,56.4,82.2,none,93.6,49.7,0.843,0.822,hydration_tip
FS_0822,36-45,normal,square,tired,0.344,20.2,69.7,42.7,41.5,65.0,4.0,72.5,51.4,79.5,dark_circles,40.9,64.6,0.901,0.749,sleep_tip
FS_0823,46-60,oily,oblong,calm,0.716,12.2,37.6,91.0,40.4,42.0,43.7,72.4,60.3,72.7,dullness,84.2,63.2,0.859,0.943,hydration_tip
FS_0824,46-60,oily,square,tired,0.496,23.5,64.2,63.8,28.1,78.7,39.1,84.8,65.5,84.7,none,35.1,62.8,0.788,0.954,sleep_tip
FS_0825,36-45,normal,round,neutral,0.894,19.8,86.0,61.5,21.0,13.4,18.1,71.3,86.0,77.5,dryness,66.5,83.5,0.81,0.949,general_skincare
FS_0826,46-60,normal,square,sad,0.62,16.7,74.7,58.3,33.7,34.6,35.3,83.3,50.6,59.2,none,53.2,68.5,0.912,0.954,general_skincare
FS_0827,36-45,normal,oblong,neutral,0.72,20.8,61.2,46.2,12.5,57.3,54.5,65.1,39.6,69.4,none,62.2,58.4,0.863,0.733,general_skincare
FS_0828,26-35,normal,square,neutral,0.609,7.3,55.1,34.3,8.5,37.4,29.7,95.4,70.9,59.7,pigmentation,82.9,68.8,0.901,0.912,general_skincare
FS_0829,46-60,dry,heart,sad,0.636,9.1,47.4,13.2,33.3,68.4,48.3,82.0,46.8,64.3,none,63.8,50.9,0.929,0.829,hydration_tip
FS_0830,46-60,dry,heart,sleepy,0.281,21.6,41.5,23.9,30.9,81.2,43.5,79.7,73.4,73.8,redness_flush,35.7,55.0,0.83,0.956,hydration_tip
FS_0831,46-60,oily,oblong,stressed,0.826,21.8,35.9,97.3,65.7,60.9,33.0,72.5,68.0,72.4,sun_damage,62.8,57.4,0.909,0.743,hydration_tip
FS_0832,46-60,oily,oval,tired,0.542,18.4,57.6,81.5,24.7,99.2,68.7,62.6,54.3,73.2,pigmentation,44.8,51.6,0.917,0.773,sleep_tip
FS_0833,46-60,oily,oval,stressed,0.477,28.2,51.5,77.7,62.4,42.6,59.8,54.4,73.7,80.2,none,51.2,57.6,0.916,0.759,sun_or_stress_tip
FS_0834,36-45,normal,heart,happy,0.648,19.1,64.1,58.1,29.8,32.1,33.4,61.1,58.7,88.8,none,76.3,62.5,0.737,0.875,general_skincare
FS_0835,18-25,normal,oblong,happy,0.727,13.2,58.8,60.5,5.2,17.8,46.7,73.4,72.7,97.2,none,81.3,77.0,0.848,0.901,general_skincare
FS_0836,18-25,normal,round,sad,0.53,14.7,67.4,37.5,30.5,66.1,22.5,72.1,68.7,85.2,dark_circles,62.1,64.8,0.735,0.949,sleep_tip
FS_0837,36-45,dry,heart,stressed,0.627,28.8,26.9,19.4,59.1,38.3,38.6,84.0,39.6,87.4,dark_circles,43.6,47.6,0.954,0.907,hydration_tip
FS_0838,36-45,normal,oval,calm,0.669,18.8,58.1,39.3,34.6,15.0,33.9,75.5,66.5,72.9,dullness,78.5,61.8,0.817,0.95,general_skincare
FS_0839,46-60,oily,oblong,happy,0.88,19.6,51.5,88.9,39.2,46.9,14.0,64.1,67.6,73.8,dryness,90.5,63.9,0.846,0.74,general_skincare
FS_0840,26-35,dry,square,sad,0.685,18.0,36.5,29.3,32.6,40.5,13.5,76.7,53.6,72.1,dullness,57.6,52.2,0.967,0.916,hydration_tip
FS_0841,36-45,normal,heart,stressed,0.611,22.9,71.4,39.4,54.7,52.5,47.4,60.6,69.9,61.9,none,52.8,64.0,0.73,0.767,general_skincare
FS_0842,46-60,oily,heart,neutral,0.711,17.1,50.7,77.5,23.4,53.7,34.8,100.0,68.9,79.0,pigmentation,65.7,65.7,0.775,0.802,general_skincare
FS_0843,46-60,dry,oval,happy,0.673,20.3,36.0,33.3,39.5,79.7,34.0,59.1,51.0,70.3,dark_lips,81.7,43.7,0.964,0.763,hydration_tip
FS_0844,46-60,oily,square,neutral,0.44,17.2,58.9,71.6,39.7,50.2,41.3,71.4,87.1,68.3,dark_lips,62.1,65.3,0.813,0.911,general_skincare
FS_0845,26-35,normal,oblong,calm,0.787,13.1,69.9,56.3,44.4,38.6,45.5,49.8,39.0,58.4,redness_flush,81.5,59.9,0.913,0.818,general_skincare
FS_0846,46-60,normal,heart,calm,0.755,10.0,66.2,40.1,27.4,28.9,17.8,65.3,78.0,84.7,dark_lips,84.2,68.0,0.855,0.723,general_skincare
FS_0847,26-35,oily,oblong,stressed,0.604,29.0,54.2,91.9,53.4,34.6,35.0,76.5,100.0,69.2,dark_lips,48.8,70.8,0.768,0.835,general_skincare
FS_0848,26-35,oily,oblong,neutral,0.645,13.3,62.2,80.5,39.5,33.4,29.2,48.4,55.6,86.4,sun_damage,69.6,62.7,0.733,0.929,general_skincare
FS_0849,26-35,dry,oblong,stressed,0.636,20.8,47.4,30.3,67.3,71.4,20.7,57.7,63.6,85.2,dullness,49.5,50.5,0.877,0.854,hydration_tip
FS_0850,36-45,oily,oblong,stressed,0.825,28.2,69.1,91.4,51.0,64.7,18.0,72.1,45.6,76.7,dark_circles,52.0,56.9,0.759,0.761,sleep_tip
FS_0851,26-35,normal,oval,stressed,0.535,23.1,76.0,40.0,47.3,44.9,38.2,45.2,58.1,91.8,dryness,48.5,64.2,0.853,0.94,general_skincare
FS_0852,46-60,normal,round,calm,0.711,9.2,62.7,51.1,25.9,38.3,54.5,54.6,69.7,72.5,dryness,87.2,64.9,0.949,0.779,general_skincare
FS_0853,26-35,dry,oblong,calm,0.871,12.1,43.4,48.0,27.4,62.2,46.0,60.9,34.3,72.6,pigmentation,86.4,51.2,0.959,0.902,hydration_tip
FS_0854,26-35,dry,oval,sad,0.571,16.7,43.7,13.6,29.3,67.5,0.6,83.9,35.3,80.3,pigmentation,60.5,48.3,0.911,0.731,hydration_tip
FS_0855,46-60,normal,oval,sleepy,0.317,24.7,77.4,65.6,39.8,63.1,36.5,54.0,80.2,59.5,redness_flush,34.2,71.1,0.805,0.701,sleep_tip
FS_0856,18-25,oily,oblong,sleepy,0.5,21.6,72.5,63.6,33.2,64.2,40.8,62.7,69.4,82.6,pigmentation,44.4,71.0,0.808,0.788,sleep_tip
FS_0857,46-60,normal,heart,sleepy,0.382,17.7,76.0,50.2,50.0,72.0,11.9,65.0,67.2,84.7,dryness,48.7,59.1,0.797,0.846,sleep_tip
FS_0858,18-25,dry,oval,sleepy,0.255,22.7,31.8,30.9,36.1,90.4,18.2,74.6,54.6,85.5,redness_flush,36.2,44.8,0.895,0.919,hydration_tip
FS_0859,46-60,normal,round,sleepy,0.511,22.5,62.5,36.6,54.6,68.4,27.1,80.5,65.3,68.4,dark_lips,42.9,55.6,0.838,0.733,sleep_tip
FS_0860,26-35,normal,heart,neutral,0.681,18.5,64.8,62.6,6.8,30.2,31.7,86.4,69.8,71.0,none,64.4,72.5,0.951,0.737,general_skincare
FS_0861,18-25,oily,round,tired,0.516,23.4,76.0,86.3,52.1,72.7,0.0,73.9,71.6,87.3,dark_lips,44.2,63.1,0.782,0.945,sleep_tip
FS_0862,36-45,dry,heart,sad,0.621,19.6,42.7,28.2,0.0,33.4,16.9,76.3,28.9,73.3,dullness,50.4,60.3,0.918,0.724,hydration_tip
FS_0863,36-45,dry,round,tired,0.549,18.7,18.5,26.6,45.5,50.3,43.5,86.9,58.6,65.6,dark_lips,44.7,46.4,0.783,0.726,hydration_tip
FS_0864,36-45,oily,oval,calm,0.719,5.0,35.8,80.7,42.7,49.8,10.6,72.7,39.3,74.8,dryness,90.0,51.9,0.749,0.947,hydration_tip
FS_0865,18-25,normal,oval,calm,0.968,12.0,73.9,39.5,31.4,58.3,11.0,72.2,58.3,76.8,none,92.7,67.9,0.732,0.765,general_skincare
FS_0866,18-25,dry,oval,sleepy,0.411,22.0,40.8,28.1,0.0,79.4,40.0,59.5,55.3,81.2,dark_lips,38.9,52.5,0.956,0.813,hydration_tip
FS_0867,46-60,oily,oblong,sleepy,0.382,32.4,61.7,83.7,41.6,67.8,57.4,65.9,84.8,75.0,dullness,29.9,60.4,0.726,0.755,sleep_tip
FS_0868,36-45,dry,oblong,neutral,0.658,17.4,27.0,38.5,17.8,24.3,25.0,82.0,35.0,86.5,dryness,60.9,52.3,0.885,0.87,hydration_tip
FS_0869,46-60,normal,square,happy,0.677,15.9,75.1,59.4,34.4,35.6,52.7,75.8,84.5,58.7,pigmentation,76.3,68.8,0.909,0.888,general_skincare
FS_0870,26-35,dry,square,calm,0.685,23.5,34.1,22.0,30.4,31.3,23.7,68.5,97.4,92.9,none,72.7,67.1,0.907,0.868,hydration_tip
FS_0871,26-35,dry,oblong,sleepy,0.472,23.4,30.0,21.6,60.5,100.0,20.2,64.6,29.1,63.2,none,41.1,33.5,0.737,0.731,hydration_tip
FS_0872,36-45,oily,round,happy,0.789,23.5,60.5,100.0,43.2,9.8,59.1,56.8,61.4,80.5,dark_lips,65.8,65.3,0.747,0.726,general_skincare
FS_0873,26-35,dry,heart,calm,0.738,15.9,50.9,25.8,52.9,32.2,18.2,78.3,50.8,79.0,none,75.0,55.1,0.959,0.786,hydration_tip
FS_0874,26-35,normal,round,calm,0.536,18.6,46.4,43.9,21.6,26.9,25.5,71.9,36.2,78.1,dryness,62.5,55.0,0.906,0.894,general_skincare
FS_0875,46-60,oily,heart,happy,0.848,17.8,69.0,81.8,38.2,34.8,32.9,55.2,44.0,75.0,redness_flush,85.0,64.0,0.796,0.861,general_skincare
FS_0876,36-45,dry,square,calm,0.856,7.6,44.0,34.2,24.9,34.2,39.2,79.8,73.7,84.9,none,93.7,71.2,0.929,0.748,hydration_tip
FS_0877,26-35,oily,heart,happy,0.719,16.7,41.5,81.6,18.9,23.7,35.7,62.2,76.6,79.3,none,85.7,68.5,0.902,0.886,general_skincare
FS_0878,46-60,dry,heart,happy,0.823,22.2,35.6,37.3,34.6,50.7,46.6,55.9,27.9,80.8,redness_flush,82.9,41.2,0.862,0.895,hydration_tip
FS_0879,18-25,normal,oblong,sleepy,0.299,23.1,88.9,52.9,40.5,60.6,45.1,67.0,41.3,81.8,none,33.8,67.5,0.772,0.958,sleep_tip
FS_0880,26-35,normal,oval,sleepy,0.328,18.1,85.4,54.7,45.1,78.1,41.5,64.7,81.6,84.0,none,39.6,68.5,0.958,0.872,sleep_tip
FS_0881,26-35,oily,heart,neutral,0.829,18.6,37.7,65.6,12.5,36.1,39.2,64.7,66.5,69.2,sun_damage,71.0,59.9,0.731,0.796,hydration_tip
FS_0882,46-60,normal,heart,sad,0.576,23.5,61.5,31.2,40.1,46.5,29.3,71.1,47.8,62.3,sun_damage,57.1,62.1,0.806,0.81,general_skincare
FS_0883,26-35,normal,heart,sleepy,0.252,21.5,89.4,48.0,38.4,60.9,18.6,79.0,58.2,92.6,dark_circles,38.4,66.4,0.928,0.95,sleep_tip
FS_0884,46-60,oily,oval,happy,0.98,14.4,53.3,76.8,23.8,36.7,22.3,72.6,59.5,76.2,dullness,97.3,62.5,0.739,0.774,general_skincare
FS_0885,18-25,oily,square,sad,0.474,20.8,74.2,76.2,13.5,42.9,54.5,51.3,77.4,79.1,dark_circles,48.4,68.6,0.889,0.959,general_skincare
FS_0886,36-45,normal,square,neutral,0.747,14.7,58.9,36.3,39.9,11.2,14.2,61.7,62.2,83.6,none,72.9,63.5,0.897,0.839,general_skincare
FS_0887,46-60,dry,oval,calm,0.811,20.4,55.0,29.6,22.8,44.1,0.0,73.4,65.2,76.9,pigmentation,79.4,61.7,0.869,0.904,hydration_tip
FS_0888,18-25,dry,square,stressed,0.691,19.7,39.1,8.8,38.2,50.6,26.1,84.8,46.4,83.5,none,74.5,51.9,0.939,0.732,hydration_tip
FS_0889,26-35,normal,round,sleepy,0.318,25.7,40.4,25.0,19.5,76.5,13.7,51.3,68.8,78.9,none,35.4,53.9,0.775,0.761,sleep_tip
FS_0890,18-25,normal,heart,neutral,0.412,16.6,74.9,60.3,28.3,32.3,35.9,95.1,71.3,76.4,none,64.7,79.4,0.933,0.884,general_skincare
FS_0891,36-45,dry,oblong,tired,0.378,20.3,26.6,14.4,34.3,81.8,30.0,57.9,52.6,66.0,none,40.1,46.4,0.772,0.789,hydration_tip
FS_0892,26-35,oily,heart,sad,0.402,14.1,32.1,71.1,12.9,66.2,19.6,59.9,47.7,74.1,none,46.0,52.0,0.886,0.933,hydration_tip
FS_0893,36-45,oily,round,sleepy,0.424,31.3,67.2,84.8,55.2,86.5,21.2,53.5,68.1,69.3,dryness,27.9,54.4,0.778,0.812,sun_or_stress_tip
FS_0894,26-35,dry,round,happy,0.762,19.6,41.9,37.2,23.5,33.1,12.9,87.0,40.3,75.1,none,78.3,55.3,0.754,0.827,hydration_tip
FS_0895,46-60,normal,oblong,neutral,0.759,13.9,80.0,34.2,11.6,52.3,32.6,66.6,76.0,75.4,none,77.7,71.2,0.908,0.74,general_skincare
FS_0896,18-25,oily,square,calm,0.753,15.0,77.9,69.9,10.2,38.3,26.1,60.4,80.9,75.5,dark_circles,85.6,80.8,0.74,0.705,general_skincare
FS_0897,46-60,oily,oval,calm,0.841,14.9,40.9,71.0,22.6,8.3,28.4,82.8,100.0,80.7,dark_circles,92.8,75.4,0.97,0.819,general_skincare
FS_0898,26-35,dry,oval,stressed,0.572,23.1,25.2,22.2,64.4,47.5,1.8,100.0,55.7,79.0,none,52.4,53.4,0.895,0.812,hydration_tip
FS_0899,26-35,normal,oval,calm,0.973,16.3,81.2,46.1,23.7,45.5,49.9,88.2,55.1,77.4,none,93.7,75.3,0.721,0.712,general_skincare
FS_0900,18-25,oily,oval,neutral,0.623,19.4,66.3,78.3,30.1,23.2,0.0,54.4,64.5,87.9,none,72.4,67.0,0.882,0.879,general_skincare
FS_0901,46-60,oily,heart,stressed,0.738,19.7,30.7,86.2,63.8,32.6,43.3,86.4,73.7,98.0,dark_circles,61.5,57.9,0.746,0.706,hydration_tip
FS_0902,18-25,normal,square,calm,0.529,16.1,33.7,44.5,38.8,11.1,35.7,86.2,23.7,76.6,dryness,62.3,50.1,0.826,0.827,hydration_tip
FS_0903,18-25,normal,oval,tired,0.265,16.7,40.4,69.6,45.0,78.6,29.5,78.0,71.1,80.4,sun_damage,44.0,53.8,0.773,0.836,sleep_tip
FS_0904,46-60,oily,square,tired,0.634,16.9,46.3,60.0,14.6,67.1,26.7,44.7,64.8,81.3,dark_lips,57.8,52.8,0.801,0.862,sleep_tip
FS_0905,26-35,dry,square,calm,0.745,13.8,21.7,49.7,11.4,32.2,10.8,100.0,54.1,72.5,pigmentation,78.4,60.0,0.767,0.757,hydration_tip
FS_0906,36-45,oily,oval,stressed,0.434,26.0,65.3,91.6,58.7,48.5,16.9,69.4,75.0,61.6,none,48.9,60.0,0.819,0.944,sun_or_stress_tip
FS_0907,46-60,normal,square,tired,0.541,21.6,69.7,31.7,48.4,61.3,51.1,78.9,69.1,76.8,dark_circles,53.4,65.4,0.862,0.901,sleep_tip
FS_0908,36-45,oily,square,calm,0.568,22.0,56.2,81.6,32.1,51.7,31.7,65.1,81.6,61.8,dullness,63.1,64.0,0.953,0.754,general_skincare
FS_0909,26-35,normal,square,sleepy,0.301,24.2,50.4,21.7,40.5,88.7,17.3,62.0,79.1,77.8,redness_flush,37.4,55.6,0.852,0.955,sleep_tip
FS_0910,46-60,oily,oblong,neutral,0.696,15.7,55.3,73.7,3.4,38.4,42.8,100.0,76.2,72.1,pigmentation,70.2,74.1,0.768,0.747,general_skincare
FS_0911,36-45,dry,oblong,happy,0.671,20.9,28.3,20.2,11.6,8.3,48.9,77.6,54.0,72.1,sun_damage,78.6,60.6,0.787,0.896,hydration_tip
FS_0912,18-25,normal,square,sleepy,0.48,19.6,61.9,61.4,40.3,72.9,21.2,87.8,45.2,80.6,none,30.0,53.3,0.896,0.735,sleep_tip
FS_0913,26-35,normal,oblong,stressed,0.76,24.1,61.8,50.8,58.8,59.4,15.5,64.4,66.9,84.0,none,58.0,62.2,0.911,0.926,sun_or_stress_tip
FS_0914,26-35,normal,oval,happy,0.694,14.3,87.7,50.7,45.2,17.2,43.2,82.5,68.6,83.5,dark_circles,88.9,79.0,0.742,0.828,general_skincare
FS_0915,36-45,oily,square,calm,0.742,16.4,66.3,82.0,21.2,25.1,48.3,71.2,89.0,90.8,pigmentation,83.0,73.5,0.8,0.789,general_skincare
FS_0916,46-60,normal,oval,calm,0.756,16.2,58.7,44.2,18.0,28.0,31.5,62.0,71.8,96.9,none,75.2,71.5,0.923,0.851,general_skincare
FS_0917,36-45,dry,square,stressed,0.596,23.2,56.4,28.3,42.1,37.9,20.1,79.2,69.8,85.2,pigmentation,55.4,66.2,0.756,0.937,hydration_tip
FS_0918,18-25,oily,oblong,sleepy,0.354,21.2,73.1,64.5,21.0,74.7,53.9,80.3,84.6,68.0,none,35.1,67.4,0.823,0.881,sleep_tip
FS_0919,46-60,normal,heart,sleepy,0.339,15.8,57.4,30.9,44.8,73.5,31.0,71.6,58.4,80.9,sun_damage,46.0,60.1,0.792,0.863,sleep_tip
FS_0920,18-25,normal,heart,sleepy,0.529,24.0,72.2,41.1,24.7,70.3,0.0,69.6,66.6,85.9,dryness,53.1,68.0,0.958,0.916,sleep_tip
FS_0921,26-35,normal,round,calm,0.654,13.1,59.5,61.1,17.6,35.4,54.6,69.0,85.6,93.0,sun_damage,79.6,68.5,0.88,0.763,general_skincare
FS_0922,46-60,oily,round,sad,0.486,15.9,84.9,66.2,15.6,31.3,46.4,72.0,85.2,84.0,dark_circles,51.4,75.9,0.836,0.754,general_skincare
FS_0923,26-35,normal,oblong,happy,0.664,14.9,56.4,41.2,33.0,38.2,1.1,69.8,61.8,72.2,redness_flush,90.4,66.5,0.813,0.91,general_skincare
FS_0924,46-60,normal,square,neutral,0.662,14.9,53.9,47.5,23.9,49.0,48.0,85.4,52.4,81.6,none,75.3,61.0,0.909,0.814,general_skincare
FS_0925,36-45,normal,oval,calm,0.78,18.4,74.1,60.8,3.2,21.5,25.9,59.3,83.6,73.4,pigmentation,76.3,81.0,0.758,0.747,general_skincare
FS_0926,18-25,normal,round,sad,0.599,12.3,76.2,40.9,44.8,41.9,42.2,64.2,60.4,60.7,dullness,62.1,72.7,0.936,0.836,general_skincare
FS_0927,46-60,dry,square,neutral,0.47,20.1,31.7,28.8,41.1,26.0,23.2,76.7,36.4,76.3,dark_lips,59.9,49.7,0.727,0.76,hydration_tip
FS_0928,18-25,dry,square,neutral,0.775,20.0,34.7,33.1,37.3,52.6,0.6,88.1,61.6,67.8,sun_damage,60.1,53.1,0.931,0.776,hydration_tip
FS_0929,46-60,normal,oval,neutral,0.637,25.2,67.7,50.8,32.0,41.4,38.6,40.8,56.1,75.2,dark_circles,60.6,63.5,0.966,0.858,general_skincare
FS_0930,26-35,dry,square,neutral,0.582,13.6,46.0,22.1,55.1,61.5,34.5,53.5,42.6,89.3,pigmentation,75.0,46.9,0.817,0.847,hydration_tip
FS_0931,46-60,normal,round,calm,0.656,14.7,70.3,60.4,11.7,23.8,38.7,79.3,57.3,66.2,none,81.7,72.2,0.939,0.73,general_skincare
FS_0932,46-60,dry,round,calm,0.785,13.1,42.2,36.9,22.0,13.0,33.5,89.8,75.6,59.8,dullness,82.2,69.9,0.957,0.794,hydration_tip
FS_0933,46-60,dry,round,calm,0.757,17.7,50.0,22.9,23.9,19.8,34.8,56.5,57.5,87.7,redness_flush,81.1,63.9,0.86,0.729,hydration_tip
FS_0934,46-60,normal,square,tired,0.568,17.8,68.4,77.7,21.4,76.5,33.2,79.9,87.7,74.5,dullness,55.9,69.1,0.878,0.922,sleep_tip
FS_0935,26-35,normal,oval,happy,0.623,20.2,82.6,24.6,0.0,23.6,39.1,48.7,41.5,78.6,none,78.9,74.1,0.785,0.762,general_skincare
FS_0936,46-60,dry,round,neutral,0.84,21.0,59.2,45.5,32.2,19.5,22.2,40.8,36.8,78.6,dark_circles,68.7,57.7,0.841,0.735,hydration_tip
FS_0937,46-60,normal,heart,neutral,0.752,15.4,78.5,69.6,22.7,50.5,28.2,84.4,66.5,91.0,none,66.2,71.6,0.805,0.895,general_skincare
FS_0938,26-35,normal,oblong,neutral,0.709,17.9,62.9,51.9,21.2,70.0,29.5,78.6,67.3,71.5,dullness,67.2,65.2,0.85,0.822,sleep_tip
FS_0939,46-60,normal,square,sleepy,0.36,23.6,54.3,52.7,35.1,74.6,34.7,73.0,78.9,80.3,dryness,32.6,59.8,0.866,0.809,sleep_tip
FS_0940,46-60,oily,round,tired,0.741,18.5,65.5,80.0,43.7,38.7,57.1,74.5,82.9,88.2,dark_circles,59.2,70.5,0.822,0.901,general_skincare
FS_0941,36-45,normal,oblong,tired,0.36,19.7,48.4,56.8,38.1,82.1,48.5,47.0,72.6,68.2,none,46.2,59.6,0.956,0.858,sleep_tip
FS_0942,46-60,dry,oval,tired,0.526,20.9,47.1,18.4,44.5,27.5,28.9,76.5,75.8,76.9,none,44.5,65.3,0.741,0.746,hydration_tip
FS_0943,36-45,normal,round,tired,0.54,19.7,72.9,35.3,43.4,76.8,31.7,64.8,61.2,65.1,none,46.4,62.6,0.931,0.936,sleep_tip
FS_0944,18-25,dry,oblong,calm,0.817,9.9,31.5,20.0,22.0,16.7,21.3,79.1,44.2,80.7,dark_circles,96.8,58.5,0.818,0.953,hydration_tip
FS_0945,46-60,dry,oval,neutral,0.855,15.4,56.4,17.3,0.0,48.8,46.6,79.4,49.1,91.2,none,79.2,64.3,0.762,0.891,hydration_tip
FS_0946,36-45,oily,oblong,happy,0.795,11.3,58.8,80.3,60.5,34.3,22.3,76.5,87.6,93.4,none,87.1,63.5,0.73,0.771,sun_or_stress_tip
FS_0947,46-60,dry,oval,sad,0.594,19.2,55.5,31.2,12.0,54.7,54.9,57.5,63.2,80.3,none,57.6,63.4,0.877,0.929,hydration_tip
FS_0948,18-25,normal,heart,happy,0.658,17.0,73.9,47.2,57.2,2.8,30.7,44.2,68.5,80.3,none,91.7,61.5,0.837,0.919,sun_or_stress_tip
FS_0949,18-25,oily,square,sad,0.753,9.2,42.4,78.1,32.7,72.2,27.9,68.6,76.2,56.9,none,73.8,57.8,0.881,0.955,sleep_tip
FS_0950,46-60,normal,square,happy,0.821,17.3,68.4,43.4,9.8,11.2,32.3,68.3,56.5,68.6,dark_lips,81.8,66.3,0.75,0.957,general_skincare
FS_0951,46-60,normal,oval,sad,0.609,15.1,89.4,43.3,40.1,65.3,38.1,54.4,60.5,84.1,dark_lips,50.5,69.9,0.916,0.943,sleep_tip
FS_0952,36-45,normal,round,sad,0.321,20.8,73.0,39.3,24.5,51.2,0.0,52.5,86.3,72.6,none,35.3,67.7,0.892,0.825,general_skincare
FS_0953,46-60,oily,round,neutral,0.966,17.8,65.9,56.7,33.9,38.3,23.5,79.4,46.1,69.2,dark_circles,80.4,67.4,0.771,0.937,general_skincare
FS_0954,36-45,normal,heart,neutral,0.701,11.7,59.2,37.9,23.0,39.8,29.6,36.8,84.4,77.2,redness_flush,72.7,61.4,0.881,0.876,general_skincare
FS_0955,18-25,oily,oval,neutral,0.935,17.5,49.2,77.3,27.3,38.6,32.3,67.2,75.0,76.6,none,82.3,59.8,0.941,0.71,general_skincare
FS_0956,36-45,oily,heart,neutral,0.539,15.3,53.9,74.5,43.9,47.0,26.9,83.8,64.3,71.5,pigmentation,66.9,63.6,0.748,0.885,general_skincare
FS_0957,46-60,dry,oval,happy,0.537,17.5,48.7,27.1,17.4,26.1,69.7,62.7,41.0,57.2,none,77.4,58.7,0.866,0.865,hydration_tip
FS_0958,18-25,normal,round,neutral,0.641,18.1,68.9,54.5,0.0,44.1,31.5,100.0,69.9,80.0,pigmentation,67.6,74.1,0.963,0.881,general_skincare
